id,features[0],features[1],features[2],features[3],features[4],features[5],features[6],features[7],features[8],features[9]
2632,0.19629712,-1.0054116,-0.6827296,-0.89160407,-1.034755,-1.0761263,0.54083216,0.043334972,0.79461735,-0.5324851
2642,0.016892934,-0.5116068,-0.7598792,-0.47361422,0.05980847,-0.35311997,0.110739864,-0.7593383,-0.23019867,0.4567304
2652,0.8284248,-0.5144,-0.81021005,-1.1674161,-0.48703015,-0.447678,-0.2319817,-0.61168283,-0.15593073,-0.35183865
2662,0.22024192,-1.0632751,-0.9703455,-0.977412,-0.6911058,-0.36846772,0.39807427,-0.42937484,-0.55581427,0.19138733
2672,-0.32890743,-0.7788325,-0.98798203,-0.6102116,-0.4808761,-0.26448086,0.2605578,-0.73120147,-0.29324383,0.12645362
2682,0.09180904,-0.9434464,-1.0363265,-1.0426176,-0.9756978,-0.5977641,0.24844436,-0.314082,-0.094165966,0.16406403
2692,-0.26334727,-0.500299,-1.1368852,-1.1636268,-0.9380266,-0.8335718,0.31956056,-0.5754276,-0.21251509,-0.028323483
2702,0.028434629,-0.5386206,-0.5837806,-0.6407442,-0.85092545,-1.0115871,0.09519581,-0.5531463,-0.23895349,-0.03491253
2712,0.2405747,-0.3619807,-0.4604597,-0.97914445,-0.91748506,-1.0306451,-0.07920256,-0.45922235,-0.63856274,-0.20088811
2722,0.11689882,-0.6225934,-0.814294,-0.5596643,-0.6283666,0.030117279,-0.31816983,-0.7707814,-0.30575457,0.586369
2732,0.10939634,-1.0622175,-0.83398557,-0.8443578,-0.7844981,-1.1361241,0.40014088,-0.16823764,-0.19213107,0.18479764
2742,-0.21606396,-0.11645162,-0.7241761,-0.20390077,-0.29859537,0.00855639,-0.092024855,-0.27857518,-0.19692913,0.34841353
2752,0.17425777,-0.84143835,-0.82975227,-0.6264821,-0.40113735,-0.34513745,0.3097672,-0.61566436,-0.005324911,0.51965517
2762,-0.29200625,-0.54888195,-1.3188624,-1.0051664,-1.012112,-0.3702824,0.38321185,-0.6189797,-0.5633291,0.51442695
2772,-0.084838755,-0.06882203,-0.75074905,-0.5622596,-0.5162656,-0.8139979,0.0793443,-1.247077,-0.0941787,0.06617656
2782,0.6167977,-0.51584446,-0.94383574,-1.2197554,-0.36259472,-0.43343654,0.17508157,-0.5718888,-0.39960515,0.066818826
2792,0.27777234,-0.12762523,-1.3275306,-0.44323933,-0.4517486,-0.47114635,-0.078014314,-0.8362026,-0.025010543,0.081464194
2802,-0.012810638,-0.51844835,-0.96784365,-0.49678132,-0.55675566,-0.455616,0.25128782,-0.5176061,-0.5110916,0.39413837
2812,-0.26276955,-0.85154486,-1.005862,-0.33736765,-0.70795596,-0.22875497,-2.464341E-4,-0.48677647,-0.37626302,0.7486598
2822,-0.34060073,-0.67942417,-0.89150965,-0.51642257,-0.089958854,-0.38322634,0.1673704,-0.8337892,-0.63138616,0.44290113
2842,-0.4994347,-0.6484281,-0.8550008,-0.7246892,-0.6902278,-0.7273471,0.2842839,-0.5981186,-0.39285737,0.36348492
2852,-0.117023334,-0.5843393,-1.1866411,-0.7989846,-0.7337223,-0.62298375,0.4024911,-0.41961595,-0.39182964,0.41246977
2862,0.168449,-0.2390132,-0.67208666,-0.86127394,-0.23292369,-0.4014947,-0.3040287,-1.0160657,-0.7073496,-0.31218487
2872,0.0063461713,-0.5627686,-1.2557267,-0.86795974,-0.6074755,-0.45125955,0.42106175,-0.55949867,-0.6074746,0.027259119
2882,-0.8643401,-0.66685295,-1.0087361,-0.014653701,0.10378859,-0.93059933,0.36608565,-0.5661721,-0.41141233,0.6193762
2892,0.32489756,-1.1561106,-0.83234227,-0.027991908,0.12314914,-1.0360948,-0.05211404,-0.71391946,0.20186418,-0.076405466
2902,0.37346306,-0.56307954,-0.64712465,-0.7689755,-0.17793748,-0.2819883,0.009900893,-0.58067626,-0.20870781,0.14192998
2912,0.03777753,-0.7110928,-0.9497871,-0.78957707,-1.0930419,-0.8733492,0.117612526,-0.29838884,0.010642381,-0.29250318
2922,-0.06879418,-0.6637863,-1.3551167,-0.6004898,-0.6261093,-0.45155796,0.32740387,-0.5132542,-0.6876228,-0.050638594
2932,-0.0071917484,-0.91967916,-0.71314186,-0.8013338,-1.0559752,-1.2383472,0.21728034,-0.15550576,-0.17613582,-0.07374231
2942,0.035214268,-0.7125385,-0.82768846,-0.5753565,-0.25760967,-0.32288498,0.5830384,-0.6826822,-0.31152567,0.8039959
2952,-0.0150066,-0.70379454,-0.9574026,-0.77419275,-1.1069398,-0.8228803,0.1620823,-0.033167962,-0.33794203,0.055357944
2962,0.04522023,-0.95623076,-1.3410598,-0.96078706,-0.20484647,-1.1785783,0.0019951146,-0.18180174,0.6245259,-0.36747038
2972,-0.20437309,-0.62482,-0.68481344,-1.3169771,-0.8425152,-1.0758086,0.5236131,-0.14838144,-0.24115133,-0.018728584
2982,0.39128232,-0.3868494,-0.2780637,-0.37963557,-0.3267466,-0.18068689,0.16409211,-1.0883713,-0.5450722,0.1324152
2992,0.37444428,-0.6886691,-0.5384196,-0.6755408,-0.07087915,-0.5025183,0.09194593,-0.9636427,0.06557551,-0.27468878
3002,0.31913197,-0.75385976,-0.9332791,-0.8798282,-1.1682286,-0.9807084,-0.04520239,0.3316657,-0.27880758,-0.28691834
3012,-0.18456918,-0.5146038,-0.82182646,-1.0807153,-0.8054135,-1.6450485,0.33910722,0.31577578,0.47821316,0.24498613
3022,-0.016271265,-0.94552904,-1.4188689,-1.0880646,-0.8391868,-0.8526471,0.4457478,0.1722518,-0.06217378,0.09185425
3032,0.17826457,-0.5863039,-1.0070517,-0.8211497,-0.51673424,-0.47316417,0.31544694,-0.7138668,-0.75983876,-0.015979119
3042,0.4414264,-0.31656545,-0.5437842,-0.04694368,-6.30621E-4,-0.18146019,0.25087065,-0.90276074,-0.08892485,0.117818914
3052,-0.43467072,-0.3652633,-1.1957626,-0.955327,-0.7430405,-0.40881774,-0.024256932,-0.8946368,-0.19250184,0.036611747
3062,0.007826764,-0.8869305,-1.3143731,-0.6406975,-0.6732868,-0.4509826,0.344269,-0.3532072,-0.90274906,0.17898819
3072,0.07104215,-0.75598866,-0.9564535,-0.76999396,-0.8552348,-0.6633615,0.79509413,-0.36849195,-0.04490939,0.53115857
3082,-0.23675422,-0.7203999,-1.3015586,-0.44980052,-0.44026467,-0.15211423,-0.023992611,-0.66408634,-0.48350722,0.385345
3092,-0.22094157,-0.7235652,-1.5743175,-0.6862812,-1.0396357,-0.6855406,0.6108329,-0.27297464,0.3554367,0.66756016
3102,0.0026420588,-0.6583996,-0.9500037,-0.63548064,-0.80840313,-0.34314203,0.4673852,-0.7630977,-0.6743516,0.3371984
3112,0.03322131,-0.1403873,-0.5950327,-1.0255572,-0.47699416,-0.6821037,0.9503734,-0.8648632,-0.20061733,0.5730784
3122,0.14137916,-0.70011777,-1.2622304,-0.6608421,-0.65155226,-0.36900398,0.024648238,-0.6508203,-0.060622677,0.06213252
3132,0.07228835,-0.8913762,-0.7945971,-0.8759337,-0.74712384,-0.6310685,0.42668727,-0.29297978,-0.40485057,0.31132108
3142,-0.1448869,-0.6207581,-0.98095375,-0.63577634,-0.51309025,-0.66760474,0.54130137,-0.6000648,-0.48210973,0.34847233
3152,0.20644231,-0.8965821,-0.8191692,-0.7821853,-1.030847,-1.0478733,0.5419158,-0.20652094,-0.24908005,0.16602811
3162,0.17390954,-0.41667104,-1.2140014,-0.221338,-0.40622824,-0.19067219,0.5754723,-0.21887173,-0.026102616,0.341371
3172,0.15940553,-0.6854609,-1.5526507,-0.996178,-0.66452897,-0.802852,0.018203726,-0.47793585,-0.76650727,0.048803966
3182,0.46496037,-0.8459557,-0.85205173,-0.96563745,-1.0694959,-0.9096648,0.10964422,-0.23608641,-0.13222295,-0.33082142
3192,0.018747212,-0.45057002,-0.89019537,-0.95517397,-1.0833597,-1.240235,0.35776564,-0.16369517,-0.057441592,-0.05958758
3202,-0.06828103,0.023069166,-0.21409675,-0.0057213125,-0.118485704,0.06915897,-0.10044759,-0.29627627,-0.08850664,0.080330625
3212,-0.33461234,-0.13991936,-1.0658244,-0.26004142,-0.41106808,0.047195643,-0.16730444,-0.41682562,-0.29345056,0.5113301
3222,0.27882782,-1.0473303,-1.0743932,-0.8714111,-0.8095301,-0.55903447,0.5147284,-0.5945091,-0.46170047,0.20788956
3232,0.17993052,-0.9848767,-0.9478114,-1.141401,-1.1039968,-0.8633079,0.6240512,-0.0040031737,-0.1177067,0.21493036
3242,0.014871389,-0.5818255,-0.8452153,-0.76786995,-0.8685431,-0.7886781,0.2657432,-0.5489663,-0.34831634,0.23400187
3252,-0.27884176,-0.2989711,-1.112502,-0.68644655,-0.69026893,-0.5979127,0.38373113,-0.6952265,-0.7379765,0.50235504
3262,-0.16445781,-0.46444905,-0.53777176,-0.6747099,-0.7403674,-0.965304,-0.30948734,-1.0488868,-0.20070791,-0.36426166
3272,0.62305564,-0.6752351,-0.70519507,-0.61466634,-0.7428766,-0.94283426,0.0072892886,-0.6227825,-0.34807792,-0.1941125
3282,0.082090646,-0.5448491,-1.0277491,-1.0857203,-0.51274455,-0.8937511,0.46523038,-0.39248395,0.36405778,0.12934433
3292,0.026962755,-0.7193137,-1.3045342,-0.88473046,-0.8998235,-0.32773212,0.7793837,-0.057712372,0.24422298,0.3605255
3302,0.29473677,-0.9825199,-0.63362974,-1.1245618,-0.4103609,-1.0605803,0.1668637,-0.2610418,-0.33595905,0.16930886
3312,-0.10803198,-0.05822581,-0.36208805,-0.101950385,-0.14929768,0.004278195,-0.046012428,-0.13928759,-0.09846456,0.17420676
3322,-0.14666532,-0.47409216,-0.70200926,-0.07754644,-0.27142182,0.5353438,-0.97241414,-0.82679725,0.0029793684,0.61058193
3342,-0.063117065,-0.6850197,-0.8946919,-0.7282203,-0.9841011,-0.8504985,0.631332,-0.4380029,-0.41134286,0.1269665
3352,0.04496321,-0.057212945,-0.60309017,-0.8497835,-0.8562498,-0.7166037,0.17446236,-0.2015381,-0.24302788,-0.44260612
3362,0.26546812,-0.5009965,-1.1278023,-0.85739464,-1.0141082,-0.7990848,0.38730657,-0.28756452,-0.50561917,0.1028228
3372,-0.03334814,-0.714062,-1.0564762,-0.41655707,-0.7033693,-0.51604366,0.43391085,-0.5791224,-0.69849724,0.15549295
3382,-0.8363711,-0.912782,-0.82248765,-0.06470528,-1.3337843,0.3682293,-0.9853249,-1.0150043,0.50716424,0.27482128
3392,0.2215816,-0.40702707,-0.5199847,-0.42554992,-0.10652866,-0.43325517,0.17660525,-0.6403686,0.09892439,0.4253262
3402,0.0072072344,-1.1959194,-0.7356148,-0.63861454,-0.7064709,-0.7301405,0.33293545,-0.31331182,-0.028774237,-0.30671114
3412,-0.016140409,-0.71876377,-0.9172496,-0.64855844,-0.7024914,-0.73574746,0.42378384,-0.3886301,-0.374231,0.34361476
3422,0.0044644317,-0.59760463,-0.6861529,-0.6234151,-1.0317488,-0.8810889,0.30907962,-0.60733396,-0.049866587,-0.060831454
3432,0.33563286,-0.7358324,-0.5830608,0.076457374,-0.23472853,-0.27829388,-0.12771553,-0.9450733,-0.74462813,0.37958828
3442,0.19400077,-0.5953675,-0.80549914,-0.27012008,-0.28989875,-0.23342654,-0.04401039,-0.6657628,-0.35896623,0.011181293
3452,-0.29846627,-0.6466615,-1.0061635,-0.5893879,-0.51248676,-0.18036501,-0.2831547,-0.7434657,-0.35691932,0.36966375
3462,0.108332485,-0.83295846,-1.2348192,-0.9008484,-0.9707628,-1.0052935,0.4418953,0.14078721,-0.18450749,0.050279718
3472,0.0030872622,-0.3008411,-0.71231276,-0.53399307,-0.13214321,-0.18176341,-0.07410544,-0.848271,0.17479533,-0.030382283
3482,0.048884515,-0.565321,-1.1021295,-0.534339,-0.5124075,-0.09122445,0.2460834,-0.7459252,-0.5620768,0.8755405
3492,-0.076331735,-0.92671055,-0.9484941,-1.1381143,-0.89881074,-0.30307087,0.18144897,-0.23049088,0.021905184,0.2434441
3502,-0.13527937,-0.2055822,-1.1085815,-0.59118444,-0.61407375,-0.54309905,0.6369297,-0.8484916,-0.49641332,0.3410729
3512,-0.10679836,-0.5428848,-1.0084364,-0.7067187,-0.7105774,-0.48052928,0.13231306,-0.6166843,-0.4003276,1.0018128
3522,-0.6810132,-0.14388433,-1.1647836,-0.48270282,-1.4224048,-0.47556502,0.7769468,-0.106945485,-0.31443992,0.5089082
3532,0.04651159,-0.6480069,-0.9235551,-1.2017138,-1.0259466,-1.1218004,0.2260455,0.3436999,0.118680514,0.17063162
3542,0.39215165,-0.55279464,-0.7757023,-0.2698545,-0.60870165,-1.7079368,0.26030505,0.38487038,0.07999247,-1.5261394
3552,0.35440582,-0.24986961,-1.6797155,-0.49282998,-0.85531604,-0.24314944,0.2410274,-0.64765966,-0.5931276,0.022779565
3562,-0.1606305,-1.0163898,-0.5099454,-0.6053287,-0.5142578,-0.36788964,0.082735784,-1.2941009,-0.3744909,0.106152005
3572,0.3659332,-0.7825828,-0.4266719,-0.42299217,-0.21550235,-0.099022284,-0.32528082,-0.3841631,-0.13534094,0.09911512
3592,0.13029236,0.13527168,-0.9009633,-0.6738708,-0.8882338,-1.3291974,-0.2797751,0.12263561,-0.17541239,-0.5735001
3602,0.21503136,-0.853976,-0.937502,-0.413676,-0.044196274,-0.5929505,0.4356707,-0.3008651,-0.6460836,0.48554587
3612,-0.42927456,-0.5376141,-1.4192443,-1.137071,0.048980393,-0.4033713,0.93663824,-0.09016068,-0.3369456,0.35503995
3622,-0.17148246,-0.9331564,-1.1991347,-0.76765305,-0.7326891,-0.70532143,0.33185938,-0.24250758,-0.11005631,-0.020294737
3632,-0.20154083,-0.9377319,-0.97502756,-1.282532,-0.6783659,-0.61326635,0.2985387,0.3380813,-0.2888977,-0.3008278
3642,0.0748432,-0.98666584,-1.027867,-0.5643294,-0.3290967,-0.6413578,0.09841569,-0.1397721,-0.07218773,0.39679074
3652,-0.17056145,-0.15352143,-0.8928332,-0.40269342,-0.17920734,-0.09129313,-0.45614573,-1.4419856,-0.43705976,0.3904658
3662,0.36458132,-0.37939745,-0.5698964,-0.4198907,-0.09886204,-0.28344938,0.024382079,-1.2998846,0.028027825,-0.36691943
3672,0.5412044,-0.58633476,-0.9208938,-0.72638273,0.0010712778,-0.50583684,0.4661117,-0.6001384,-0.34464213,0.4384795
3682,0.15442064,-0.7099094,-1.2928833,-0.650308,-0.67828614,-0.2828788,0.13254264,-0.5138018,-0.75999594,0.06688365
3692,0.38631922,-0.10081484,-1.0642642,-0.46471912,-0.06788607,-0.4355134,0.15180485,-0.66847914,-0.091433994,-0.47193033
3702,0.13451104,-0.67179996,-1.0677553,-0.84745544,-0.71502674,-0.41309544,0.4384911,-0.6058268,-0.5388319,-0.23883915
3712,-0.14871661,-0.71942955,-0.95995593,-0.6228657,-0.6439064,-0.5828588,0.3469171,-0.49428403,0.013117765,0.28152505
3722,0.019994128,-0.3036888,-0.48439094,-0.38182613,-0.38612825,-0.20905335,0.09381909,-0.29945126,-0.09376679,0.118889995
3732,0.4596968,-0.8194708,-0.7163355,-0.79111886,-0.63283396,-0.3859276,0.27511102,-0.44886863,0.0011871575,-0.11176885
3742,0.15478353,-1.0657592,-0.9804537,-1.020714,-0.6778007,-1.1181171,0.30841464,0.18631917,-0.16931587,-0.084215485
3752,0.27471444,0.18358731,-1.1369125,-0.35807326,-0.7397118,-0.5479052,-0.4418271,-0.86556286,-0.6002353,0.2536688
3762,-0.44597015,-0.12581214,-0.41924512,-0.40976927,-0.19433959,0.015884753,-0.11736976,-0.25511783,0.010496797,0.30027792
3772,0.45254064,-0.72542155,-0.2659561,-0.88974977,-0.2064886,-0.06260886,0.33034196,-0.3768937,-0.38969427,-0.071929194
3782,0.33998978,-0.03484663,-0.59791607,-0.4102531,-0.54497474,-1.0288659,-0.3481191,-0.5189461,-0.7352501,0.6782057
3792,0.03981685,-0.9235455,-0.65006894,-0.76215476,-0.75840044,-0.9224881,0.061417438,-0.17860419,-0.4429402,0.84673744
3802,-0.26767072,-0.55005467,-0.8961286,-0.36100933,-0.14149365,-0.13170709,0.07348083,-0.81188804,-0.16230918,0.27115053
3812,0.23057503,-0.5864862,-1.2576609,-0.5490066,-0.80625093,-0.55435646,0.40567783,-0.57052404,-0.14361544,0.008795845
3822,-0.1180967,-0.64397085,-0.4460805,-1.1825789,-1.168595,-1.1775447,0.44312567,-0.44058207,0.3720486,0.077571
3832,0.49837884,-1.038659,-0.27977386,-1.280434,-0.9925573,-0.66047597,-0.41272798,-0.18166402,-0.29430774,0.06477407
3842,-0.36148247,-0.28635162,-0.45095596,-0.7941728,-0.2927821,-0.20971973,-0.2379327,-0.74523807,-0.30812475,0.04812195
3852,-0.47886097,-0.65854055,-1.1541927,-0.64273566,-1.0445145,-0.36827865,0.5030589,-0.51750296,0.033615425,0.18212861
3862,-0.22735354,-0.88784796,-0.44348112,-0.84358996,-0.58272797,-1.356969,0.4143873,-0.25560263,-0.04935842,-0.5886178
3872,0.26816633,-0.75427324,-0.717949,-0.76856583,-0.96940225,-1.0139743,0.6111812,-0.38795763,-0.4267158,9.862774E-5
3882,-0.1324726,-0.4791091,-0.9211911,-0.72906625,-0.8154618,-0.4807858,0.044831138,-0.6664169,0.19964707,0.63853884
3892,-0.55753094,-0.30682227,-0.05757388,-1.4298087,-0.8326827,-0.11363714,0.10789072,-1.4078516,-0.10253117,-0.62839043
3902,-0.7691487,-0.57870024,-0.76829606,-0.9425929,-0.5012825,-0.6910085,0.8651062,-0.20580532,-0.22987294,-0.21784009
3912,-0.08880431,-0.78130466,-0.7532607,-0.58867997,0.3078244,-0.40992278,0.33496353,-0.63298255,-0.51164985,0.10609594
3922,0.2494213,-0.78042364,-0.5508697,-0.86034507,0.26370218,-1.0187771,-0.32174012,-0.82900906,-0.0044315485,0.40913066
3932,0.2075769,-0.87038684,-0.9470175,-0.96527475,-0.85181874,-0.63900805,0.28238565,-0.14357637,-0.42439008,-0.019189548
3942,0.84260464,-0.83677405,-0.2608403,0.038281385,-0.5274578,-0.22392386,-0.17531009,-0.94595283,-0.4111572,0.11436972
3952,-0.322071,-0.7527952,-1.0118877,-0.73388904,-1.0000174,-0.5206311,0.32463887,-0.34189442,-0.48555052,0.3657082
3,0.09802423,-0.3037161,-1.1761127,-0.46094695,-0.1331975,-0.600882,0.0879714,-0.63013643,-0.3471706,0.75458694
13,0.18151304,-0.94510895,-0.67831033,-0.89354116,-0.30327252,-0.5855549,0.16946387,-0.46552223,-0.37463385,0.7868512
23,-0.03854582,-0.727936,-0.8314079,-0.31734538,-0.30401406,-0.20408623,-0.06838338,-0.99635935,-0.5562527,0.29635635
33,-0.3053838,0.0225649,-1.1765782,-0.5985129,-0.6036491,0.1752958,0.024383474,-0.4731892,-0.5786746,0.25408402
43,-0.2110623,-0.700536,-0.71715844,-0.7294537,-0.71466273,-0.7059888,0.5710055,-0.6782801,-0.23577721,0.13533524
53,-0.014495788,-1.1409327,-0.7646816,-0.89977294,-0.9787056,-1.3681664,0.65957385,-0.45459378,-0.40736556,-0.13746428
63,-0.09954419,-0.059936337,-1.1041837,-0.28757477,-0.41725472,-0.5134075,-0.21729434,-1.0101727,-0.09008765,0.022737343
73,-0.20763403,-0.6574894,-0.85963637,-0.9012166,-0.59946394,-0.84630257,0.3752872,-0.5203264,-0.48516586,0.79991853
83,-0.10108377,-0.4501792,-1.0644085,-1.0115377,-0.45913038,-0.8058679,0.3729638,-0.7103769,-0.36902735,0.16164453
93,0.016056068,-0.5808331,-0.6939341,-0.5483243,-0.10880609,-0.36913624,-0.21645105,-0.59777606,-0.06579991,0.40797636
103,0.21541758,-0.5906159,-0.93428,-0.49213704,-0.22235757,-0.52748966,0.5897564,-0.95658374,-0.5694387,0.24309312
113,0.080864124,-0.6150075,-0.84096587,-0.2719979,-0.579872,-0.4528427,0.3210228,-0.7798833,-0.5689989,0.5052227
123,0.15434028,-0.78437907,-1.2262057,-0.65219927,-0.67115045,-1.1295724,0.36339137,-0.33022872,-0.19917902,0.0023198978
133,0.30652404,-0.31129757,-0.5017722,0.010668855,-0.14048561,-0.48133612,0.12384231,-0.59028894,-0.059425194,0.4018299
153,-0.1458613,-0.67493534,-0.8284466,-0.4966607,-0.22896011,-0.119792044,0.017917255,-0.73813826,-0.29597986,0.51807076
163,-0.26411894,-0.4401306,-1.2085172,-0.6712484,-0.7787346,-0.18561536,-0.061904404,-0.77007186,-0.35921448,0.09283862
173,-0.24112463,-0.6510411,-0.8393279,-0.380071,-0.057363052,0.016855238,-0.13422152,-0.9069486,-0.13117607,0.16326411
183,-0.10025541,-0.6714058,-0.5965399,-0.8822868,-0.92854285,-0.46150118,0.6005212,-0.542347,-0.7539925,0.19325192
193,0.47920367,-0.7230067,-0.4235751,-0.4326784,-0.3442597,-0.115450345,-0.28868908,-0.96691084,-0.24978456,-0.021537824
203,-0.41761994,-0.869182,-0.5269576,-0.90042275,-0.34899044,-0.64950883,0.4729556,-0.8058508,0.39698088,0.44840512
213,-0.35173845,-0.81959736,-0.7270812,-0.88954115,-0.6950306,-1.2314128,0.8084297,-0.071984895,-0.47828066,0.40063342
223,-0.2218626,-0.07701928,-1.2871275,-0.8834629,-1.0326707,-0.6214914,0.17826255,-0.7749927,-0.3261495,-0.21389173
233,0.21542446,-1.152664,-0.444473,-1.010505,-0.88462186,-0.98643243,0.11438528,-0.40702888,-0.12340986,-0.1240569
243,-0.2653067,-0.626264,-0.44540665,-0.46190566,0.08341895,-0.40368867,0.5185351,-0.48810625,-0.5069929,0.024499185
253,-0.13664897,-0.2206676,-0.8044358,-1.0688052,-0.7125002,-0.42683408,0.046427563,-0.86463535,-0.6625039,0.33058715
263,-0.11247254,-0.76033133,-1.1233447,-0.62897056,-0.8316065,-1.2603166,0.6053286,-0.018691117,0.058541056,-0.23847686
273,-0.04303843,-0.5315688,-0.64615786,-0.6708949,-0.39852154,-0.49760267,0.07408532,-0.9863409,-0.4530626,0.25973788
283,0.5374953,-1.1292058,-0.79210526,-0.60067856,-0.70957017,-0.689381,0.0735606,0.031214083,-0.5305371,-0.052378528
293,-0.19501273,-0.49910474,-1.2125217,-1.0011402,-0.9786415,-0.58421576,0.3280197,-0.62011737,-0.38494414,-0.0060028867
303,-0.029421836,-0.66878915,-0.9397864,-0.659817,-0.4676651,-0.26396576,-0.13897361,-0.6792346,-0.27454832,0.23480758
313,-0.32407966,-0.57926476,-0.8821442,-0.95267886,-0.023997108,-0.108247325,0.007958006,-0.31266505,-0.47424048,0.7826643
333,0.1979907,0.07409533,-1.5525178,-0.40013003,-0.608164,-0.370133,-0.047981933,-0.8823451,-0.50864047,0.29968363
343,0.38842162,-0.99976194,-0.4197943,-0.58791393,-0.07598981,-0.17714927,-0.032645207,-0.41552514,-0.04622409,1.177898
353,-0.2689979,-0.33634454,-1.1282605,-0.92888045,-0.63773406,-0.22802068,-0.079590425,-0.9644493,-0.31816202,-0.17996924
363,0.31430185,-0.8299549,-0.7309995,-1.0293742,-1.0087711,-1.1923724,0.5427488,-0.13492888,-0.06714995,0.046547167
373,0.10914707,-0.8022063,-1.0184065,-0.8226276,-1.0526162,-0.6431481,0.35511813,-0.2888867,-0.25979295,0.06000183
383,-0.1072205,-0.56434214,-1.1038669,-0.53235674,-0.2417768,-0.5174197,0.18650612,-0.60954803,-0.722201,0.43576455
393,-0.00870877,-0.7175785,-0.73163027,-0.25328502,0.19997007,0.009353574,-0.08254903,-0.71320206,-0.2589485,0.13417666
413,-0.02057011,-0.3857997,-0.9129383,-0.4099189,-0.20916395,-0.37637684,-0.05427716,-1.0371572,-0.1929893,0.056598146
423,-0.19723403,-0.6561638,-1.0198705,-0.36859685,-0.47668785,-0.2657352,0.16552043,-0.781174,-0.43916905,0.40679556
433,-0.14767766,-0.63270366,-0.86308813,-0.57038337,-0.2969993,-0.72666997,-0.23981589,-0.6833352,-0.26399022,0.23385839
443,-0.007755807,-0.6590113,-0.96299875,-0.81777495,-0.63223135,-0.4708141,0.18673714,-0.52699256,-0.37604535,0.23713839
453,-0.10390941,-0.48299682,-1.2874302,-0.37852582,-0.3813279,-0.31979394,0.17232214,-0.6953151,-0.31328008,0.59564507
463,-0.11068952,-0.89105546,-0.53002524,-0.40120053,-0.39851567,-0.3070541,0.122314855,-0.90938,-0.33372894,0.60600287
473,-0.015037182,-0.3186818,-0.9257732,-0.3236453,0.029638803,-0.29730445,-0.20981666,-0.9266994,-0.0068425206,0.29839662
483,-0.20505874,-0.5514914,-0.9684092,-0.7857695,-0.9559204,-0.9171728,0.42959484,-0.2931192,-0.027251476,0.34920326
493,0.123619005,-0.3193582,-1.0420226,-0.7399629,-0.90608066,-0.7469619,0.1610761,-0.48380408,-0.56238157,0.1282675
503,0.34601727,-0.31363714,-0.50463796,-1.1369413,-1.1317153,-1.0417975,0.25411403,-0.028618183,0.31988674,-0.57669735
513,-0.23471703,-0.64093393,-1.0031846,-0.6687095,-0.1747852,-0.52702886,0.0468068,-0.8777707,-0.14799803,0.43771166
523,0.1518769,-0.8561573,-0.7895579,-0.55401963,-1.1053494,-0.84564334,0.35144442,-0.39833874,-0.14065163,0.39966333
533,-0.06240338,-0.9383712,-0.8850075,-0.5997235,-0.26754048,-0.29817122,-0.027810981,-0.56564784,-0.17525494,-0.11536649
